"X2","X3","X4","X5","X6","X7","X8","X9","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-Y","Reticulomyxidae","Reticulomyxa","Reticulomyxa_filosa","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-Y","Reticulomyxidae","Reticulomyxa",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Lagynidae","Nemogullmia","Nemogullmia_sp.","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_X","Lagynidae","Nemogullmia",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diachea","Diachea_subsessilis","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diachea",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Oligonema","Oligonema_flavidum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Oligonema",NA
"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_7","Hartmannulidae","Aegyriana","Aegyriana_oliva","Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Cyrtophoria_7","Hartmannulidae","Aegyriana",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Symbiontida","Symbiontida_X","Bihospites","Bihospites_bacati","Eukaryota","Excavata","Discoba","Euglenozoa","Symbiontida","Symbiontida_X","Bihospites",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Tylos","Tylos_ponticus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Tylos",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Stemonitopsis","Stemonitopsis_typhina","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Stemonitopsis",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Heterodera","Heterodera_sp.","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Heterodera",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Trichia","Trichia_varia","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Trichia",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Distigma","Distigma_sennii","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Distigma",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma","Lamproderma_album","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Euglena","Euglena_sanguinea","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Euglena",NA
"Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomitus-Hypotrichomonas","Trichomitus","Trichomitus_sp.","Eukaryota","Excavata","Metamonada","Parabasalia","Trichomonadida","Trichomitus-Hypotrichomonas","Trichomitus",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Liceales","Cribrariaceae","Cribraria","Cribraria_violacea","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Liceales","Cribrariaceae","Cribraria",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Verrucaria","Verrucaria_weddellii","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Verrucaria",NA
"Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida","Paramyxida_X","Paramyxida_XX","Paramyxida_XX_sp.","Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida",NA,NA,NA
"Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Carpediomonas-like","Carpediemonas","Carpediemonas_sp.","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Carpediomonas-like","Carpediemonas",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Oligonema","Oligonema_schweinitzii","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Oligonema",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Metatrichia","Metatrichia_floriformis","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Metatrichia",NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Trebouxiophyceae_X","Trebouxiophyceae_XX","Choricystis","Choricystis_minor","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Trebouxiophyceae_X","Trebouxiophyceae_XX","Choricystis",NA
"Eukaryota","Opisthokonta","Metazoa","Acanthocephala","Acanthocephala_X","Acanthocephala_XX","Neoechinorhynchus","Neoechinorhynchus_crassus","Eukaryota","Opisthokonta","Metazoa","Acanthocephala","Acanthocephala_X","Acanthocephala_XX","Neoechinorhynchus",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Comatricha","Comatricha_anastomosans","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Comatricha",NA
"Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Stephanonympha","Stephanonympha_sp.","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Stephanonympha",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Mesoperlina","Mesoperlina_pecircai","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Mesoperlina",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas","Rhabdomonas_incurva","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Ligia","Ligia_oceanica","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Ligia",NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I","Spumellarida-Group-I_X","Spumellarida-Group-I_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I",NA,NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Pyrenophora","Pyrenophora_tritici-repentis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Pyrenophora",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Neobodo","Neobodo_designis","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Neobodo",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Reticulariidae","Reticulariidae_X","Reticulariidae_X_sp.","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Reticulariidae",NA,NA
"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Scenedesmus","Scenedesmus_pupukensis","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Scenedesmus",NA
"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Chytriomyces","Chytriomyces_hyalinus","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Chytriomyces",NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Spongodiscidae-Coccodiscidae_X","Spongodiscidae-Coccodiscidae_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae",NA,NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Nemaliales","Nemaliales_X","Nothogenia","Nothogenia_fastigiata","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Nemaliales","Nemaliales_X","Nothogenia",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma","Lamproderma_disseminatum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Pleotidales","Ploeotia","Ploeotia_costata","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Pleotidales","Ploeotia",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Rhynchomonas","Rhynchomonas_nasuta","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Rhynchomonas",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Longidorus","Longidorus_fragilis","Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Longidorus",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Meriderma","Meriderma_carestiae","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Meriderma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Sphaeroma","Sphaeroma_serratum","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Sphaeroma",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Hyphozyma","Hyphozyma_sanguinea","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Hyphozyma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Melphidippa","Melphidippa_antarctica","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Melphidippa",NA
"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Characium","Characium_oviforme","Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Characium",NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Rzehakinidae","Miliammina","Miliammina_sp.","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Rzehakinidae","Miliammina",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Epichloe","Epichloe_typhina","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Epichloe",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas","Rhabdomonas_intermedia","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Dinophyceae_X","Dinophyceae_XX","Dinophyceae_XXX","Dinophyceae_XXX_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae",NA,NA,NA,NA
"Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosporangiids","Clastostelium","Clastostelium_recurvatum","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Protosporangiids","Clastostelium",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Acrasis","Acrasis_helenhemmesae","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Acrasis",NA
"Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Retortamonadida","Chilomastix","Chilomastix_caulleryi","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Retortamonadida","Chilomastix",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Pleurostomum","Pleurostomum_flabellatum","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Pleurostomum",NA
"Eukaryota","Amoebozoa","Lobosa","Tubulinea","Euamoebida","Hartmannellidae","Saccamoeba","Saccamoeba_limax","Eukaryota","Amoebozoa","Lobosa","Tubulinea","Euamoebida","Hartmannellidae","Saccamoeba",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Trachipleistophora","Trachipleistophora_hominis","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Trachipleistophora",NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Collodaria_X","Collodaria_XX","Collodaria_XX_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria",NA,NA,NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Prototheca","Prototheca_wickerhamii","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Prototheca",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina","Astrammina_triangularis","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina",NA
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Glandulina","Glandulina_antarctica","Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Cassidulinidae","Glandulina",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Neurospora","Neurospora_crassa","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Sordariomycetes","Neurospora",NA
"Eukaryota","Stramenopiles","Pseudofungi","Oomycota","Oomycota_X","Oomycota_XX","Chlamydomyzium","Chlamydomyzium_sp.","Eukaryota","Stramenopiles","Pseudofungi","Oomycota","Oomycota_X","Oomycota_XX","Chlamydomyzium",NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Moliolidae","Quinqueloculina","Quinqueloculina_seminulum","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Moliolidae","Quinqueloculina",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma","Lamproderma_retirugisporum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma",NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Spirillinida","Ammodiscidae","Spirillina","Spirillina_sp.","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Spirillinida","Ammodiscidae","Spirillina",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Vahlkampfiidae_X","Vahlkampfiidae_X_sp.","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae",NA,NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Peneroplidae","Peneroplis","Peneroplis_pertusus","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Peneroplidae","Peneroplis",NA
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Lingulamoeba","Lingulamoeba_sp.","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Vannellida","Vannellidae","Lingulamoeba",NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Parachlorella","Parachlorella_sp.","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Parachlorella",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Lepocinclis","Lepocinclis_horridus","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Lepocinclis",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Peltaster","Peltaster_cerophilus","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Dothideomycetes","Peltaster",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium","Penicillium_oblatum","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Eurotiomycetes","Penicillium",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Neobodonid_X","Neobodonid_X_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid",NA,NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Trachelomonas","Trachelomonas_similis","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Trachelomonas",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Stephanopogon","Stephanopogon_minuta","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Stephanopogon",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Aora","Aora_gracilis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Aora",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Diplura","Lepidocampa","Lepidocampa_weberi","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Diplura","Lepidocampa",NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_abducta","Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos","Xenos_vesparum","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos",NA
"Eukaryota","Amoebozoa","Lobosa","Lobosa_X","Himatismenida","Cochliopodiidae","Cochliopodium","Cochliopodium_minus","Eukaryota","Amoebozoa","Lobosa","Lobosa_X","Himatismenida","Cochliopodiidae","Cochliopodium",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos","Xenos_moutoni","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Pelobiontida","Pelomyxidae","Pelomyxa","Pelomyxa_stagnalis","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Pelobiontida","Pelomyxidae","Pelomyxa",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Cetradonia","Cetradonia_linearis","Eukaryota","Opisthokonta","Fungi","Ascomycota","Pezizomycotina","Lecanoromycetes","Cetradonia",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-33","Dino-Group-II-Clade-33_X","Dino-Group-II-Clade-33_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-33",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Trypanosyllis","Trypanosyllis_coeliaca","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Trypanosyllis",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Amblyospora","Amblyospora_ferocious","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Amblyospora",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Axiopsis","Axiopsis_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Axiopsis",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Neocalanus","Neocalanus_cristatus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Neocalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Paracalanus","Paracalanus_parvus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Maxillopoda","Paracalanus",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Taenia","Taenia_krepkogorski","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Taenia",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma","Lamproderma_echinosporum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Trachelomonas","Trachelomonas_bernardinensis","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Trachelomonas",NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Picochlorum","Picochlorum_sp.","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Picochlorum",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diacheopsis","Diacheopsis_pauxilla","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diacheopsis",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Diplopsalidaceae","Kolkwitziella","Kolkwitziella_acuta","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Peridiniales","Diplopsalidaceae","Kolkwitziella",NA
