"","x"
"1799","Dino-Group-I-Clade-5"
"1800","Torodiniaceae"
"1801","Dino-Group-II-Clade-14"
"1802","Alphamonaceae"
"1803","Colpodellaceae"
"1804","Dino-Group-II-Clade-26"
"1805","Corallinales_X"
"1806","Dino-Group-II-Clade-44"
"1807","Cyclotrichium_like_organism_XX"
"1808","Haplozoonaceae"
"1809","Dino-Group-I-Clade-7"
"1810","Dino-Group-II-Clade-10-and-11"
"1811","Oodiniaceae"
"1812","Dinophyta_XXX"
"1813","Dino-Group-II-Clade-18"
"1814","Gigartinales_X"
"1815","Rhodymeniales_X"
"1816","Delesseriaceae"
"1817","Ceramiaceae"
"1818","Dino-Group-II-Clade-27"
"1819","Diplopsalidaceae"
"1820","Dino-Group-II-Clade-17"
"1821","RAD-B-Group-I"
"1822","RAD-B-Group-IV"
"1823","RAD-B-Group-II"
"1824","RAD-B-Group-III"
"1825","Eurcyrtidioidea"
"1826","Pterocoryothoidea"
"1827","Artostroboidea"
"1828","Gregarines_X"
"1829","Acanthodesmoidea"
"1830","Plagiacanthoidea"
"1831","Collophidiidae"
"1832","Carpediomonas-like"
"1833","Acantharea_XX"
"1834","Watanabea-Clade_X"
"1835","Dino-Group-II-Clade-46"
"1836","Paralecudinids"
"1837","Oltmansiellopsidales_X"
"1838","Ctenocladales_X"
"1839","Philasterida"
"1840","Thigmophryidae"
"1841","Cryptocaryonidae"
"1842","Leegaardiellidae_A"
"1843","Strobilidiidae_A"
"1844","Urotrichidae"
"1845","Dictyocystidae"
"1846","TIN_02"
"1847","TIN_05"
"1848","Cyttarocylididae"
"1849","TIN_11"
"1850","Choreotrichida_X"
"1851","Lynnellidae"
"1852","Strombidiida_G_X"
"1853","Strombidiidae_H"
"1854","Strombidiidae_M"
"1855","Strombidiidae_J"
"1856","Strombidiidae_F"
"1857","Strombidiidae_K"
"1858","Eutintinnidae"
"1859","Protocruziidae"
"1860","Pithitidae"
"1861","Globorotaliidae"
"1862","Moliolidae"
"1863","Monothalamids_Clade-I_X"
"1864","Bathysiphonidae"
"1865","Cassidulinidae"
"1866","Trochamminidae"
"1867","Pseudoparrellidae"
"1868","Buliminacea"
"1869","Bolivinidae"
"1870","Rotaliida_X"
"1871","Gregarines_GRE5_X"
"1872","Apicomplexa_XXX"
"1873","OLIGO5_X"
"1874","Vannellidae"
"1875","Dino-Group-II-Clade-9"
"1876","Subulatomonas-lineage"
"1877","Pseudocolliniidae"
"1878","Opalinopsidae"
"1879","Oligohymenophorea_XX"
"1880","Gregarinidae"
"1881","Dino-Group-II-Clade-23"
"1882","Protosteliids"
"1883","Cochliopodiidae"
"1884","Ophryoglenida"
"1885","Euglenales"
"1886","Stephanoecidae_Group_H"
"1887","Petalomonadales"
"1888","Eutreptiales"
"1889","Prokinetoplastidae"
"1890","Diplonemea_X"
"1891","Diplonemida"
"1892","Neobodonid"
"1893","Bodonidae"
"1894","Trypanosomatidae-Non-trypanosome"
"1895","Eubodonid"
"1896","Parabodonid"
"1897","Cephaloidophoridae"
"1898","Porosporidae"
"1899","Ganymedidae"
"1900","Craniata_XX"
"1901","Crustacea"
"1902","MAST-12D"
"1903","Pirsonia_Clade_X"
"1904","Bivalvia"
"1905","Urochordata_X"
"1906","Filosa-Thecofilosea_X"
"1907","Ichthyosphonida"
"1908","Annelida_X"
"1909","Picozoa_XX"
"1910","Telonemia_XX"
"1911","Strombidiida_F"
"1912","Cnidaria_X"
"1913","Microsporidiomycotina"
"1914","Spumellarida"
"1915","Embryophyceae_X"
"1916","Nephroselmidales"
"1917","Dino-Group-I"
"1918","Arthracanthida-Symphyacanthida"
"1919","Strombidiida"
"1920","Heterolobosea_X"
"1921","Diplonemea"
"1922","Kinetoplastida"
"1923","Gregarines_GRE2"
"1924","MAST-1C"
"1925","Craniata_X"
"1926","Apicomplexa_XX"
"1927","Pelagomonadales"
"1928","Thraustochytriales"
"1929","MAST-4D"
"1930","MAST-9D"
"1931","MAST-9C"
"1932","Labyrinthulales"
"1933","Parmales"
"1934","MAST-10_X"
"1935","MOCH-2_X"
"1936","MAST-8B"
"1937","Filosa-Imbricatea_X"
"1938","MAST-9_X"
"1939","Chlorarachniophyceae_X"
"1940","Apusomonadidae_Group-1_X"
"1941","Ochrophyta_XX"
"1942","MAST-1D"
"1943","Developea_X"
"1944","MAST-3F"
"1945","MAST-3E"
"1946","Haptophyta_Clade_HAP2_X"
"1947","MAST-9A"
"1948","MAST-2C"
"1949","MAST-8D"
"1950","MAST-3I"
"1951","MAST-3J"
"1952","MAST-4B"
"1953","MAST-4A"
"1954","MAST-4C"
"1955","MAST-7D"
"1956","MAST-7E"
"1957","MAST-7B"
"1958","MAST-6_X"
"1959","MAST-11_X"
"1960","MAST-3K"
"1961","MAST-8C"
"1962","MAST-12E"
"1963","MAST-3C"
"1964","MAST-3A"
"1965","MAST-3D"
"1966","MAST-3B"
"1967","Pterocystida"
"1968","Synurales"
"1969","MAST-23_X"
"1970","Sarcinochrysidales"
"1971","MOCH-3_X"
"1972","Rotifera_X"
"1973","Echinodermata_X"
"1974","Ctenophora_X"
"1975","MAST-8E"
"1976","Stramenopiles_XXX"
"1977","Chloropicales"
"1978","Radiolaria_XX"
"1979","MAST-12B"
"1980","MAST-12A"
"1981","Heterotrichea_X"
"1982","Planomonadidae"
"1983","Eugregarinorida"
"1984","MAST-1A"
"1985","Gastropoda"
"1986","Filosa-Granofilosea_X"
"1987","Myxozoa_X"
"1988","Chromadorea"
"1989","Nemertea_X"
"1990","Aphragmophora"
"1991","Cephalopoda"
"1992","Bryozoa_X"
"1993","Scaphopoda"
"1994","Turbellaria"
"1995","Hexapoda"
"1996","Spongomonadida"
"1997","Brachiopoda_X"
"1998","Hemichordata_X"
"1999","Chelicerata"
"2000","Myriapoda"
"2001","Porifera_X"
"2002","Wallemiomycetes"
"2003","Haptophyta_Clade_HAP4_X"
"2004","Haptophyta_Clade_HAP3_X"
"2005","Trematoda"
"2006","Cestoda"
"2007","Polyplacophora"
"2008","Rhynosporida"
"2009","Choanoflagellida_XX"
"2010","Phaeocystida"
"2011","Phaeogymnocellida"
"2012","Phaeogromida"
"2013","Phaeocalpida"
"2014","RAD-C_X"
"2015","Acantharea-Group-VI"
"2016","Acantharea-Group-II"
"2017","Choreotrichida"
"2018","Monothalamids_X"
"2019","Peritrichia_2"
"2020","Strombidiida_D"
"2021","RAD-A_X"
"2022","Dino-Group-II"
"2023","Dactylopodida"
"2024","Pavlovales"
"2025","RAD-B_X"
"2026","Litostomatea_X"
"2027","Haptoria_6"
"2028","Haptoria_4"
"2029","Haptoria_5"
"2030","Prostomatea_1_X"
"2031","Ciliophora_XX"
"2032","Endomyxa_X"
"2033","Noctilucales"
"2034","Euglenida"
"2035","Variosea_X"
"2036","Ulotrichales"
"2037","Ulvales-relatives"
"2038","Prasino-Clade-9_X"
"2039","Haplosporida"
"2040","Paradinida"
"2041","Katablepharidales"
"2042","Dino-Group-V"
"2043","Calcihaptophycidae"
"2044","Prymnesiophyceae_Clade_D"
"2045","Haptophyta_XX"
"2046","Acantharea-Group-I"
"2047","Streptophyta_XX"
"2048","Erythropeltidales"
"2049","Ellobiopsidae_X"
"2050","Ceramiales"
"2051","Haptophyta_Clade_HAP5_X"
"2052","Thalassomycetales"
"2053","Syndiniales_X"
"2054","Gregarines_GRE1"
"2055","Oxyrrhinales"
"2056","Dino-Group-IV"
"2057","Torodiniales"
"2058","Colpodellida"
"2059","Corallinales"
"2060","Cyclotrichium_like_organism_X"
"2061","Haplozoonales"
"2062","Dinophyta_XX"
"2063","Gigartinales"
"2064","Rhodymeniales"
"2065","Gregarines"
"2066","Fornicata_X"
"2067","Watanabea-Clade"
"2068","Pseudoscourfieldiales"
"2069","Oltmansiellopsidales"
"2070","Ctenocladales"
"2071","Scuticociliatia_1"
"2072","CONThreeP_X"
"2073","Strombidiida_G"
"2074","Cyrtophoria_1"
"2075","Colpodea_X"
"2076","Miliolida"
"2077","Monothalamids_Clade-I"
"2078","Monothalamids_Clade-BM"
"2079","Textulariida"
"2080","Gregarines_GRE5"
"2081","OLIGO5"
"2082","Vannellida"
"2083","Breviatea_XX"
"2084","Apostomatia"
"2085","Oligohymenophorea_X"
"2086","Himatismenida"
"2087","Hymenostomatia"
"2088","Arthropoda"
"2089","MAST-12"
"2090","Pirsonia_Clade"
"2091","Mollusca"
"2092","Filosa-Thecofilosea"
"2093","Urochordata"
"2094","Annelida"
"2095","Chlorarachniophyceae"
"2096","Picozoa_X"
"2097","Telonemia_X"
"2098","Cnidaria"
"2099","Microsporidiomycota"
"2100","Embryophyceae"
"2101","Syndiniales"
"2102","Heterolobosea"
"2103","Euglenozoa"
"2104","MAST-1"
"2105","Craniata"
"2106","Apicomplexa_X"
"2107","Labyrinthulomycetes"
"2108","MAST-4"
"2109","MAST-9"
"2110","MAST-10"
"2111","MOCH-2"
"2112","MAST-8"
"2113","Filosa-Imbricatea"
"2114","Apusomonadidae_Group-1"
"2115","Ochrophyta_X"
"2116","Developea"
"2117","MAST-3"
"2118","Haptophyta_Clade_HAP2"
"2119","MAST-2"
"2120","MAST-7"
"2121","MAST-6"
"2122","MAST-11"
"2123","Centroheliozoa_X"
"2124","Synurophyceae"
"2125","MAST-23"
"2126","MOCH-3"
"2127","Rotifera"
"2128","Echinodermata"
"2129","Ctenophora"
"2130","Hyphochytriomyceta"
"2131","Stramenopiles_XX"
"2132","Chloropicophyceae"
"2133","Radiolaria_X"
"2134","Filosa-Granofilosea"
"2135","Myxozoa"
"2136","Nematoda"
"2137","Nemertea"
"2138","Chaetognatha"
"2139","Bryozoa"
"2140","Platyhelminthes"
"2141","Brachiopoda"
"2142","Hemichordata"
"2143","Filosa-Sarcomonadea"
"2144","Porifera"
"2145","Cryptophyceae"
"2146","Haptophyta_Clade_HAP4"
"2147","Lobosa_X"
"2148","Haptophyta_Clade_HAP3"
"2149","Choanoflagellida_X"
"2150","Phaeodarea"
"2151","RAD-C"
"2152","Monothalamids"
"2153","RAD-A"
"2154","Discosea-Flabellinia"
"2155","Pavlovophyceae"
"2156","RAD-B"
"2157","Prostomatea_1"
"2158","Endomyxa"
"2159","Noctilucophyceae"
"2160","Prasino-Clade-9"
"2161","Endomyxa-Ascetosporea"
"2162","Katablepharidaceae"
"2163","Haptophyta_X"
"2164","Palmophyllophyceae"
"2165","Streptophyta_X"
"2166","Compsopogonophyceae"
"2167","Florideophyceae"
"2168","Haptophyta_Clade_HAP5"
"2169","Endomyxa-Phytomyxea"
"2170","Ellobiophyceae"
"2171","Oxyrrhea"
"2172","Colpodellidea"
"2173","Cyclotrichium_like_organism"
"2174","Dinophyta_X"
"2175","Prasino-Clade-V"
"2176","CONThreeP"
"2177","Tubothalamea"
"2178","Breviatea_X"
"2179","Opalozoa"
"2180","Dinoflagellata"
"2181","Choanoflagellida"
"2182","Cercozoa"
"2183","Mesomycetozoa"
"2184","Picozoa"
"2185","Telonemia"
"2186","Sagenista"
"2187","Apusomonadidae"
"2188","Centroheliozoa"
"2189","Hilomonadea"
"2190","Katablepharidophyta"
"2191","Breviatea"
