"X2","X3","X4","X5","X6","X7","X8","X9","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dodecaceria",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dodecaceria",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Prionospio","Prionospio_dubia","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Prionospio","Prionospio_dubia"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Melinna","Melinna_sp.","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Melinna","Melinna_sp."
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphisamytha","Amphisamytha_bioculata","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Amphisamytha","Amphisamytha_bioculata"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Anobothrus","Anobothrus_gracilis","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Anobothrus","Anobothrus_gracilis"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Notomastus",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Notomastus",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabellaria","Sabellaria_cementarium","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabellaria","Sabellaria_cementarium"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabellaria","Sabellaria_alveolata","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Sabellaria","Sabellaria_alveolata"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Vejdovskyella","Vejdovskyella_comata","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Vejdovskyella","Vejdovskyella_comata"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Travisia","Travisia_pupa","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Travisia","Travisia_pupa"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Aricidea","Aricidea_wassi","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Aricidea","Aricidea_wassi"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dasybranchus",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Dasybranchus",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Travisia","Travisia_brevis","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Travisia","Travisia_brevis"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Caulleriella","Caulleriella_parva","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Caulleriella","Caulleriella_parva"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Tharyx","Tharyx_sp.","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Tharyx","Tharyx_sp."
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Terebellidae","Lysilla_sp.","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Terebellidae","Lysilla_sp."
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Loimia","Loimia_medusa","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Loimia","Loimia_medusa"
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Polycirrus",NA,"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Polycirrus",NA
"Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Phorbas","Phorbas_punctatus","Eukaryota","Opisthokonta","Metazoa","Porifera","Porifera_X","Demospongiae","Phorbas","Phorbas_punctatus"
"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Craniata_XX",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Craniata_XX",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Chondrichthyes",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Chondrichthyes",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei",NA,NA
"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes",NA,NA,"Eukaryota","Opisthokonta","Fungi","Basidiomycota","Pucciniomycotina","Pucciniomycetes",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Mytilus",NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Mytiloida","Mytilus",NA
"Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea-Group-II","Acantharea-Group-II_X","Acantharea-Group-II_XX","Acantharea-Group-II_XX_sp.","Eukaryota","Rhizaria","Radiolaria","Acantharea","Acantharea-Group-II","Acantharea-Group-II_X","Acantharea-Group-II_XX","Acantharea-Group-II_XX_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A","Spirotontonia",NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A","Spirotontonia",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A","Spirotontonia","Spirotontonia_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A","Spirotontonia","Spirotontonia_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A",NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_A",NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida",NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnida_X","Tintinnida_XX","Tintinnida_XX_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnida_X","Tintinnida_XX","Tintinnida_XX_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_B","Pseudotontonia","Pseudotontonia_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Tontoniidae_B","Pseudotontonia","Pseudotontonia_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_D","Strombidiidae_D_X","Strombidiidae_D_X_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida","Strombidiidae_D","Strombidiidae_D_X","Strombidiidae_D_X_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida_B","Strombidiida_B_X","Strombidiida_B_XX","Strombidiida_B_XX_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida_B","Strombidiida_B_X","Strombidiida_B_XX","Strombidiida_B_XX_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Steenstrupiella","Steenstrupiella_steenstrupii","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Steenstrupiella","Steenstrupiella_steenstrupii"
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae",NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis",NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorellopsis",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorides",NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorides",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorides","Amphorides_quadrilineata","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Tintinnida","Tintinnidae","Amphorides","Amphorides_quadrilineata"
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Megaselia","Megaselia_scalaris","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Megaselia","Megaselia_scalaris"
"Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Zschokkella","Zschokkella_siegfriedi","Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Zschokkella","Zschokkella_siegfriedi"
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Haliplectoidea","Rhabdolaimus","Rhabdolaimus_aquaticus","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Haliplectoidea","Rhabdolaimus","Rhabdolaimus_aquaticus"
"Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachniophyceae_X","LC104-lineage","LC104-lineage_X","LC104-lineage_X_sp.","Eukaryota","Rhizaria","Cercozoa","Chlorarachniophyceae","Chlorarachniophyceae_X","LC104-lineage","LC104-lineage_X","LC104-lineage_X_sp."
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Creseis","Creseis_sp.","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Creseis","Creseis_sp."
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Sagaminopteron","Sagaminopteron_psychedelicum","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Sagaminopteron","Sagaminopteron_psychedelicum"
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Cylichna",NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Cylichna",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Desmopterus","Desmopterus_papilio","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Heterobranchia","Desmopterus","Desmopterus_papilio"
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia",NA,NA,"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Nudibranchia",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Heteroconchia","Chama","Chama_gryphoides","Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Heteroconchia","Chama","Chama_gryphoides"
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_G","Strobilidiidae_G_X","Strobilidiidae_G_X_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_G","Strobilidiidae_G_X","Strobilidiidae_G_X_sp."
"Eukaryota","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX","Opisthokonta_XXXXX_sp.","Eukaryota","Opisthokonta","Opisthokonta_X","Opisthokonta_XX","Opisthokonta_XXX","Opisthokonta_XXXX","Opisthokonta_XXXXX","Opisthokonta_XXXXX_sp."
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_sp.","Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces","Saccharomyces_sp."
"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina",NA,NA,NA,"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina",NA,NA,NA
"Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhizophydium","Rhizophydium_sp.","Eukaryota","Opisthokonta","Fungi","Chytridiomycota","Chytridiomycotina","Chytridiomycetes","Rhizophydium","Rhizophydium_sp."
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces",NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Saccharomyces",NA
"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Hanseniaspora",NA,"Eukaryota","Opisthokonta","Fungi","Ascomycota","Saccharomycotina","Saccharomycetales","Hanseniaspora",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium",NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium","Pelagostrobilidium_neptuni","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Strobilidiidae_I","Pelagostrobilidium","Pelagostrobilidium_neptuni"
"Eukaryota","Rhizaria","Foraminifera",NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Foraminifera",NA,NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida",NA,NA,"Eukaryota","Alveolata","Ciliophora","Oligohymenophorea","Peritrichia_2","Sessilida",NA,NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida_D","Strombidiida_D_X","Strombidiida_D_XX","Strombidiida_D_XX_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Strombidiida_D","Strombidiida_D_X","Strombidiida_D_XX","Strombidiida_D_XX_sp."
"Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Mariager-Fjord-lineage","Mariager-Fjord-lineage_X","Mariager-Fjord-lineage_X_sp.","Eukaryota","Amoebozoa","Conosa","Variosea","Variosea_X","Mariager-Fjord-lineage","Mariager-Fjord-lineage_X","Mariager-Fjord-lineage_X_sp."
"Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa",NA,"Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Isochrysidales","Noelaerhabdaceae","Gephyrocapsa",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13","Dino-Group-II-Clade-13_X","Dino-Group-II-Clade-13_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-13","Dino-Group-II-Clade-13_X","Dino-Group-II-Clade-13_X_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Neoparamoeba","Neoparamoeba_branchiphila","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Neoparamoeba","Neoparamoeba_branchiphila"
"Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Teleaulax","Teleaulax_sp.","Eukaryota","Hacrobia","Cryptophyta","Cryptophyceae","Cryptomonadales","Cryptomonadales_X","Teleaulax","Teleaulax_sp."
"Eukaryota","Hacrobia","Haptophyta","Pavlovophyceae","Pavlovales","Pavlovaceae","Pavlova","Pavlova_sp.","Eukaryota","Hacrobia","Haptophyta","Pavlovophyceae","Pavlovales","Pavlovaceae","Pavlova","Pavlova_sp."
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales",NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Suessiales",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Tokophryidae","Tokophrya",NA,"Eukaryota","Alveolata","Ciliophora","Phyllopharyngea","Suctoria","Tokophryidae","Tokophrya",NA
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium","Alexandrium_fundyense","Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium","Alexandrium_fundyense"
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_B","Leegaardiella","Leegaardiella_sp.","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida","Leegaardiellidae_B","Leegaardiella","Leegaardiella_sp."
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida",NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Choreotrichida",NA,NA,NA
"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Scenedesmus",NA,"Eukaryota","Archaeplastida","Chlorophyta","Chlorophyceae","Sphaeropleales","Sphaeropleales_X","Scenedesmus",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Euplotidae",NA,NA,"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Euplotia","Euplotidae",NA,NA
"Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiales_X","Chrysocampanula","Chrysocampanula_spinifera","Eukaryota","Hacrobia","Haptophyta","Prymnesiophyceae","Prymnesiales","Prymnesiales_X","Chrysocampanula","Chrysocampanula_spinifera"
"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium",NA,"Eukaryota","Alveolata","Dinoflagellata","Dinophyceae","Gonyaulacales","Goniodomataceae","Alexandrium",NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA,"Eukaryota","Alveolata","Ciliophora","Litostomatea",NA,NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX",NA,NA,"Eukaryota","Alveolata","Ciliophora","Litostomatea","Litostomatea_X","Litostomatea_XX",NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae",NA,NA,"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_6","Lacrymariidae",NA,NA
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_4","Didiniidae","Didiniidae_X","Didiniidae_X_sp.","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_4","Didiniidae","Didiniidae_X","Didiniidae_X_sp."
"Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum","Loxophyllum_perihoplophorum","Eukaryota","Alveolata","Ciliophora","Litostomatea","Haptoria_5","Pleurostomatida","Loxophyllum","Loxophyllum_perihoplophorum"
"Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",NA,"Eukaryota","Archaeplastida","Chlorophyta","Mamiellophyceae","Mamiellales","Bathycoccaceae","Ostreococcus",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I_X","Dino-Group-I_XX","Dino-Group-I_XX_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-I","Dino-Group-I_X","Dino-Group-I_XX","Dino-Group-I_XX_sp."
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales",NA,NA,NA,NA,"Eukaryota","Alveolata","Dinoflagellata","Syndiniales",NA,NA,NA,NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-12","Dino-Group-II-Clade-12_X","Dino-Group-II-Clade-12_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-12","Dino-Group-II-Clade-12_X","Dino-Group-II-Clade-12_X_sp."
"Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina",NA,"Eukaryota","Alveolata","Ciliophora","Prostomatea_1","Prostomatea_1_X","Colepidae","Tiarina",NA
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_pulex","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_pulex"
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium",NA,"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium",NA
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_sp.","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_sp."
"Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_coatsi","Eukaryota","Alveolata","Ciliophora","Ciliophora_X","Ciliophora_XX","Ciliophora_XXX","Mesodinium","Mesodinium_coatsi"
"Eukaryota","Rhizaria","Radiolaria",NA,NA,NA,NA,NA,"Eukaryota","Rhizaria","Radiolaria",NA,NA,NA,NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Sphaerozoidae","Thalassicolla","Thalassicolla_melacapsa","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Collodaria","Sphaerozoidae","Thalassicolla","Thalassicolla_melacapsa"
"Eukaryota","Alveolata","Dinoflagellata","Dinophyta_X","Dinophyta_XX","Dinophyta_XXX","Dinophyta_XXXX","Dinophyta_XXXX_sp.","Eukaryota","Alveolata","Dinoflagellata","Dinophyta_X","Dinophyta_XX","Dinophyta_XXX","Dinophyta_XXXX","Dinophyta_XXXX_sp."
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida",NA,NA,NA,"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida",NA,NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Pyloniidae-Spongodiscidae_X","Pyloniidae-Spongodiscidae_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Pyloniidae-Spongodiscidae_X","Pyloniidae-Spongodiscidae_X_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongotrochus","Spongotrochus_glacialis","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongotrochus","Spongotrochus_glacialis"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Spongodiscidae-Coccodiscidae_X","Spongodiscidae-Coccodiscidae_X_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Spongodiscidae-Coccodiscidae_X","Spongodiscidae-Coccodiscidae_X_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Ethmosphaeridae","Styptosphaera","Styptosphaera_sp.","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Ethmosphaeridae","Styptosphaera","Styptosphaera_sp."
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I",NA,NA,"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida-Group-I",NA,NA
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_pachydermum","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spongodiscidae-Coccodiscidae","Hexacontium","Hexacontium_pachydermum"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Actinomma","Actinomma_boreale","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Spumellarida_X","Actinomma","Actinomma_boreale"
"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella",NA,"Eukaryota","Rhizaria","Foraminifera","Globothalamea","Rotaliida","Globigerinacea","Globigerinella",NA
"Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp.","Eukaryota","Alveolata","Dinoflagellata","Syndiniales","Dino-Group-II","Dino-Group-II-Clade-5","Dino-Group-II-Clade-5_X","Dino-Group-II-Clade-5_X_sp."
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_eunicae","Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara","Trichotokara_eunicae"
"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara",NA,"Eukaryota","Alveolata","Apicomplexa","Gregarinomorphea","Eugregarinorida","Trichotokaridae","Trichotokara",NA
"Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Hemigastrostyla","Hemigastrostyla_enigmatica","Eukaryota","Alveolata","Ciliophora","Spirotrichea","Hypotrichia","Oxytrichidae","Hemigastrostyla","Hemigastrostyla_enigmatica"
"Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongocore","Spongocore_puella","Eukaryota","Rhizaria","Radiolaria","Polycystinea","Spumellarida","Pyloniidae-Spongodiscidae","Spongocore","Spongocore_puella"
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Neoparamoeba",NA,"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Neoparamoeba",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Vahlkampfiidae_X","Vahlkampfiidae_X_sp.","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Vahlkampfiidae","Vahlkampfiidae_X","Vahlkampfiidae_X_sp."
