"Kingdom","Supergroup","Division","Class","Order","Family","Genus","Species","kingdom","supergroup","division","class","order","family","genus","species"
"Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Ceratomyxa","Ceratomyxa_falcatus","Eukaryota","Opisthokonta","Metazoa","Myxozoa","Myxozoa_X","Myxosporea","Ceratomyxa",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Tylos","Tylos_ponticus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Tylos",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Bivalvia","Anomalodesmata","Pandora_mollusca","Pandora_arenosa","Eukaryota","Opisthokonta","Fungi","Entomophthoromycota","Entomophthoromycotina","Entomophthorales","Pandora",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Deshayesorchestia","Deshayesorchestia_deshayesii","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Deshayesorchestia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Miktoniscus","Miktoniscus_patiencei","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Miktoniscus",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Trichia","Trichia_varia","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Trichiales","Trichiaceae","Trichia",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas","Rhabdomonas_intermedia","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Rhabdomonas",NA
"Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Pharyngomonaceae","Pharyngomonaceae_X","Pharyngomonaceae_X_sp.","Eukaryota","Excavata","Discoba","Heterolobosea","Heterolobosea_X","Pharyngomonaceae",NA,NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Dendroblatta","Dendroblatta_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Dendroblatta",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Idmidronea","Idmidronea_atlantica","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Idmidronea",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Euglena","Euglena_satelles","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenales","Euglena",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Didymiaceae","Lepidoderma","Lepidoderma_tigrinum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Didymiaceae","Lepidoderma",NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_balamuthi","Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba",NA
"Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Retortamonadida","Chilomastix","Chilomastix_caulleryi","Eukaryota","Excavata","Metamonada","Fornicata","Fornicata_X","Retortamonadida","Chilomastix",NA
"Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Stephanonympha","Stephanonympha_sp.","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Stephanonympha",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Anguinella","Anguinella_palmata","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Anguinella",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diachea","Diachea_subsessilis","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Diachea",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Liebermannia","Liebermannia_covasacrae","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Liebermannia",NA
"Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida","Paramyxida_X","Paramyxida_XX","Paramyxida_XX_sp.","Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida",NA,NA,NA
"Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida","Paramyxida_X","Marteilioides","Marteilioides_sp.","Eukaryota","Rhizaria","Cercozoa","Cercozoa_X","Paramyxida","Paramyxida_X","Marteilioides",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Bursaphelenchus","Bursaphelenchus_abietinus","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Bursaphelenchus",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Anthobothrium","Anthobothrium_caseyi","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Cestoda","Eucestoda","Anthobothrium",NA
"Eukaryota","Opisthokonta","Metazoa","Priapulida","Priapulida_X","Priapulida_XX","Meiopriapulus","Meiopriapulus_sp.","Eukaryota","Opisthokonta","Metazoa","Priapulida","Priapulida_X","Priapulida_XX","Meiopriapulus",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Patellogastropoda","Pectinodonta","Pectinodonta_sp.","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Patellogastropoda","Pectinodonta",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Alcyonidium","Alcyonidium_mamillatum","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Alcyonidium",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Patellogastropoda","Lottia","Lottia_dorsuosa","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Patellogastropoda","Lottia",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Cryptaulaxoides-like","Cryptaulaxoides-like_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Neobodonid","Cryptaulaxoides-like",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Didymiaceae","Lepidoderma","Lepidoderma_crustaceum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Didymiaceae","Lepidoderma",NA
"Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei","Clarias","Clarias_jaensis","Eukaryota","Opisthokonta","Metazoa","Craniata","Craniata_X","Teleostei","Clarias",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Bodonidae","Bodo","Bodo_edax","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Bodonidae","Bodo",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Vibilia","Vibilia_armata","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Vibilia",NA
"Eukaryota","Opisthokonta","Metazoa","Acanthocephala","Acanthocephala_X","Acanthocephala_XX","Neoechinorhynchus","Neoechinorhynchus_crassus","Eukaryota","Opisthokonta","Metazoa","Acanthocephala","Acanthocephala_X","Acanthocephala_XX","Neoechinorhynchus",NA
"Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Bugula","Bugula_plumosa","Eukaryota","Opisthokonta","Metazoa","Bryozoa","Bryozoa_X","Bryozoa_XX","Bugula",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Mollusca_X","Mollusca_XX","Omalogyra","Omalogyra_sp.","Eukaryota","Opisthokonta","Metazoa","Mollusca","Mollusca_X","Mollusca_XX","Omalogyra",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Menoidium","Menoidium_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Menoidium",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Eucoleus","Eucoleus_dispar","Eukaryota","Opisthokonta","Metazoa","Nematoda","Enoplea","Enoplea_X","Eucoleus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Primno","Primno_macropa","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Primno",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Eugerdella","Eugerdella_natator","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Eugerdella",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Cystisoma","Cystisoma_pellucida","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Cystisoma",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Alloniscus","Alloniscus_perconvexus","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Alloniscus",NA
"Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Calonympha","Calonympha_chia","Eukaryota","Excavata","Metamonada","Parabasalia","Cristamonadida","Calonymphidae-Devescovinidae","Calonympha",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Pratylenchus","Pratylenchus_japonicus","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Pratylenchus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Ostracoda","Cytherella","Cytherella_leizhouensis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Ostracoda","Cytherella",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Pseudoloma","Pseudoloma_neurophilia","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Pseudoloma",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gelidiales","Gelidiales_X","Gelidium","Gelidium_sesquipedale","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gelidiales","Gelidiales_X","Gelidium",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gelidiales","Gelidiales_X","Gelidium","Gelidium_australe","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gelidiales","Gelidiales_X","Gelidium",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Nemaliales","Nemaliales_X","Nothogenia","Nothogenia_fastigiata","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Nemaliales","Nemaliales_X","Nothogenia",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Halymeniales","Halymeniales_X","Tsengia","Tsengia_comosa","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Halymeniales","Halymeniales_X","Tsengia",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Gloiosiphonia","Gloiosiphonia_capillaris","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Gloiosiphonia",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Excorallana","Excorallana_quadricornis","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Excorallana",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Nizymenia","Nizymenia_australis","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Nizymenia",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Helmichia","Helmichia_lacustris","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Helmichia",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Microsporidium","Microsporidium_cerebralis","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Microsporidium",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenida_X","Euglenida_XX","Euglenida_XX_sp.","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida",NA,NA,NA
"Eukaryota","Alveolata","Ciliophora","Karyorelictea","Karyorelictea_X","Geleiidae","Geleia","Geleia_sinica","Eukaryota","Alveolata","Ciliophora","Karyorelictea","Karyorelictea_X","Geleiidae","Geleia",NA
"Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Bursaphelenchus","Bursaphelenchus_hildegardae","Eukaryota","Opisthokonta","Metazoa","Nematoda","Chromadorea","Chromadorea_X","Bursaphelenchus",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Seriata","Platydemus","Platydemus_manokwari","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Seriata","Platydemus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Aega","Aega_antarctica","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Aega",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Philoscia","Philoscia_muscorum","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Philoscia",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Antonospora","Antonospora_psocopterae","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Antonospora",NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Oocystis","Oocystis_parva","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Chlorellales","Chlorellales_X","Oocystis",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Kabatana","Kabatana_takedai","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Kabatana",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Epimeria","Epimeria_georgiana","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Epimeria",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenida_X","Dinema","Dinema_platysomum","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Euglenida_X","Dinema",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Epimeriella","Epimeriella_walkeri","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Epimeriella",NA
"Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Acoelomorpha","Amphiscolops","Amphiscolops_potocani","Eukaryota","Opisthokonta","Metazoa","Platyhelminthes","Turbellaria","Acoelomorpha","Amphiscolops",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Euderus","Euderus_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Euderus",NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Rzehakinidae","Miliammina","Miliammina_sp.","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Miliolida","Rzehakinidae","Miliammina",NA
"Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Polyides","Polyides_rotundus","Eukaryota","Archaeplastida","Rhodophyta","Florideophyceae","Gigartinales","Gigartinales_X","Polyides",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Pseudoprotella","Pseudoprotella_phasma","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Pseudoprotella",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma","Lamproderma_arcyrioides","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Myxogastrea","Stemonitales-Physarales","Stemonitales-Physarales_X","Lamproderma",NA
"Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Paramoeba","Paramoeba_atlantica","Eukaryota","Amoebozoa","Lobosa","Discosea-Flabellinia","Dactylopodida","Paramoebidae","Paramoeba",NA
"Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba","Mastigamoeba_lenta","Eukaryota","Amoebozoa","Conosa","Archamoebea","Mastigamoebida","Mastigamoebidae","Mastigamoeba",NA
"Eukaryota","Opisthokonta","Fungi","Entomophthoromycota","Entomophthoromycotina","Entomophthorales","Furia","Furia_pieris","Eukaryota","Opisthokonta","Fungi","Entomophthoromycota","Entomophthoromycotina","Entomophthorales","Furia",NA
"Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Ichthyosporidium","Ichthyosporidium_sp.","Eukaryota","Opisthokonta","Fungi","Microsporidiomycota","Microsporidiomycotina","Microsporidiomycotina_X","Ichthyosporidium",NA
"Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Dendronotoidea-Arminoidea-Aeolidoidea","Janolus","Janolus_cristatus","Eukaryota","Opisthokonta","Metazoa","Mollusca","Gastropoda","Dendronotoidea-Arminoidea-Aeolidoidea","Janolus",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Leucothoe","Leucothoe_sp.","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Crustacea","Malacostraca","Leucothoe",NA
"Eukaryota","Excavata","Metamonada","Parabasalia","Parabasalia_X","Parabasalia_XX","Lophomonas","Lophomonas_striata","Eukaryota","Excavata","Metamonada","Parabasalia","Parabasalia_X","Parabasalia_XX","Lophomonas",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Menoidium","Menoidium_bibacillatum","Eukaryota","Excavata","Discoba","Euglenozoa","Euglenida","Rhabdomonadales","Menoidium",NA
"Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Trypanosomes","Trypanosoma","Trypanosoma_avium_SIM3","Eukaryota","Excavata","Discoba","Euglenozoa","Kinetoplastida","Trypanosomatidae-Trypanosomes","Trypanosoma",NA
"Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Watanabea-Clade","Watanabea-Clade_X","Parachloroidium","Parachloroidium_laureanum","Eukaryota","Archaeplastida","Chlorophyta","Trebouxiophyceae","Watanabea-Clade","Watanabea-Clade_X","Parachloroidium",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos","Xenos_moutoni","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Xenos",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina","Astrammina_triangularis","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina",NA
"Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina","Astrammina_rara","Eukaryota","Rhizaria","Foraminifera","Monothalamids","Monothalamids_Clade-I","Monothalamids_Clade-I_X","Astrammina",NA
"Eukaryota","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Rotaria","Rotaria_neptunoida","Eukaryota","Opisthokonta","Metazoa","Rotifera","Rotifera_X","Rotifera_XX","Rotaria",NA
"Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Spirillinida","Ammodiscidae","Spirillina","Spirillina_sp.","Eukaryota","Rhizaria","Foraminifera","Tubothalamea","Spirillinida","Ammodiscidae","Spirillina",NA
"Eukaryota","Hacrobia","Centroheliozoa","Centroheliozoa_X","Acanthocystida","Acanthocystidae","Acanthocystis","Acanthocystis_nichollsi","Eukaryota","Hacrobia","Centroheliozoa","Centroheliozoa_X","Acanthocystida","Acanthocystidae","Acanthocystis",NA
"Eukaryota","Excavata","Metamonada","Preaxostyla","Oxymonadida","Polymastigidae","Monocercomonoides","Monocercomonoides_sp.","Eukaryota","Excavata","Metamonada","Preaxostyla","Oxymonadida","Polymastigidae","Monocercomonoides",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Stylops","Stylops_melittae","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Stylops",NA
"Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Chalcostephia","Chalcostephia_flavifrons","Eukaryota","Opisthokonta","Metazoa","Arthropoda","Hexapoda","Insecta","Chalcostephia",NA
"Eukaryota","Amoebozoa","Conosa","Mycetozoa-Dictyostelea","Dictyosteliida","Dictyosteliida-Group-II","Polysphondylium-Group-II","Polysphondylium_pseudocandidum","Eukaryota","Amoebozoa","Conosa","Mycetozoa-Dictyostelea","Dictyosteliida","Dictyosteliida-Group-II","Polysphondylium-Group-II",NA
"Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Paraopisthosyllis","Paraopisthosyllis_alternocirra","Eukaryota","Opisthokonta","Metazoa","Annelida","Annelida_X","Annelida_XX","Paraopisthosyllis",NA
